21:07:41: Executing 'runIde --stacktrace'...

Download https://services.gradle.org/distributions/gradle-8.9-bin.zip, took 5 s 744 ms
Download https://repo.maven.apache.org/maven2/com/squareup/okhttp3/okhttp/4.4.1/okhttp-4.4.1.pom, took 21 ms
Download https://repo.maven.apache.org/maven2/com/sun/xml/bind/jaxb-impl/2.3.2/jaxb-impl-2.3.2.pom, took 24 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/intellij/blockmap/1.0.5/blockmap-1.0.5.pom, took 25 ms
Download https://repo.maven.apache.org/maven2/com/sun/xml/bind/jaxb-core/2.3.0/jaxb-core-2.3.0.pom, took 27 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.13.5/jackson-databind-2.13.5.pom, took 27 ms
Download https://repo.maven.apache.org/maven2/com/squareup/okhttp3/okhttp/4.4.1/okhttp-4.4.1.module, took 21 ms
Download https://repo.maven.apache.org/maven2/com/sun/xml/bind/mvn/jaxb-bundles/2.3.2/jaxb-bundles-2.3.2.pom, took 20 ms
Download https://repo.maven.apache.org/maven2/com/sun/xml/bind/mvn/jaxb-bundles/2.3.0/jaxb-bundles-2.3.0.pom, took 21 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-base/2.13.5/jackson-base-2.13.5.pom, took 21 ms
Download https://repo.maven.apache.org/maven2/software/amazon/awssdk/bom/2.11.9/bom-2.11.9.pom, took 25 ms
Download https://repo.maven.apache.org/maven2/com/sun/xml/bind/mvn/jaxb-parent/2.3.0/jaxb-parent-2.3.0.pom, took 24 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-bom/2.13.5/jackson-bom-2.13.5.pom, took 25 ms
Download https://repo.maven.apache.org/maven2/com/sun/xml/bind/mvn/jaxb-parent/2.3.2/jaxb-parent-2.3.2.pom, took 29 ms
Download https://repo.maven.apache.org/maven2/software/amazon/awssdk/aws-sdk-java-pom/2.11.9/aws-sdk-java-pom-2.11.9.pom, took 25 ms
Download https://repo.maven.apache.org/maven2/com/sun/xml/bind/jaxb-bom-ext/2.3.0/jaxb-bom-ext-2.3.0.pom, took 21 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-parent/2.13/jackson-parent-2.13.pom, took 21 ms
Download https://repo.maven.apache.org/maven2/com/sun/xml/bind/jaxb-bom-ext/2.3.2/jaxb-bom-ext-2.3.2.pom, took 21 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/intellij/blockmap/1.0.5/blockmap-1.0.5.module, took 21 ms
Download https://repo.maven.apache.org/maven2/org/glassfish/jaxb/jaxb-bom/2.3.0/jaxb-bom-2.3.0.pom, took 23 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/oss-parent/43/oss-parent-43.pom, took 24 ms
Download https://repo.maven.apache.org/maven2/org/glassfish/jaxb/jaxb-bom/2.3.2/jaxb-bom-2.3.2.pom, took 21 ms
Download https://repo.maven.apache.org/maven2/org/eclipse/ee4j/project/1.0.5/project-1.0.5.pom, took 21 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.13.5/jackson-databind-2.13.5.module, took 21 ms
Download https://repo.maven.apache.org/maven2/io/github/pdvrieze/xmlutil/core-jvm/0.86.3/core-jvm-0.86.3.pom, took 21 ms
Download https://repo.maven.apache.org/maven2/io/github/pdvrieze/xmlutil/core-jvm/0.86.3/core-jvm-0.86.3.module, took 21 ms
Download https://repo.maven.apache.org/maven2/io/github/pdvrieze/xmlutil/serialization-jvm/0.86.3/serialization-jvm-0.86.3.pom, took 21 ms
Download https://repo.maven.apache.org/maven2/io/github/pdvrieze/xmlutil/serialization-jvm/0.86.3/serialization-jvm-0.86.3.module, took 20 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/kotlinx/kotlinx-serialization-json-jvm/1.6.3/kotlinx-serialization-json-jvm-1.6.3.pom, took 21 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/kotlinx/kotlinx-serialization-json-jvm/1.6.3/kotlinx-serialization-json-jvm-1.6.3.module, took 23 ms
Download https://repo.maven.apache.org/maven2/org/wildfly/client/wildfly-client-config/1.0.1.Final/wildfly-client-config-1.0.1.Final.pom, took 22 ms
Download https://repo.maven.apache.org/maven2/org/wildfly/common/wildfly-common/1.5.4.Final/wildfly-common-1.5.4.Final.pom, took 25 ms
Download https://repo.maven.apache.org/maven2/org/jboss/jboss-parent/23/jboss-parent-23.pom, took 26 ms
Download https://repo.maven.apache.org/maven2/org/jboss/jboss-parent/34/jboss-parent-34.pom, took 40 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.14.2/jackson-databind-2.14.2.pom, took 23 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.14.2/jackson-databind-2.14.2.module, took 21 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-annotations/2.14.2/jackson-annotations-2.14.2.pom, took 21 ms
